"ID","age","momID","dadID","pheno","HvsW","sex","gen","alive","gendead","yearSpawned","fate","L1m","L2m","L3m","L4m","L5m","L1d","L2d","L3d","L4d","L5d"
13059,1,12450,11653,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,10,13,15,17
13060,1,11536,11751,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,15,16,  50,11,13,14,16
13061,1,11610,12191,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,10,12,14,17
13062,1,11220,12457,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,11,13,14,17
13063,1,11357,12054,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,11,13,14,16
13064,1,12173,11340,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,11,13,14,17
13065,1,12265,12563,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,10,12,15,16
13066,1,11455,11242,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,10,13,15,17
13067,1,12146,11298,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,13,15,16
13068,1,12146,11298,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,10,12,14,17
13069,1,12187,12092,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,10,13,14,16
13070,1,11605,11529,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,11,13,15,17
13071,1,12367,11923,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,11,12,14,17
13072,1,11869,11911,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,11,12,14,16
13073,1,12467,12385,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,11,13,15,17
13074,1,12619,11235,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,15,17,  50,10,13,15,16
13075,1,12007,11217,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,11,13,15,16
13076,1,11706,11205,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,11,12,15,16
13077,1,11437,12158,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,12,15,16
13078,1,11244,11770,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,13,15,16
13079,1,12086,11950,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,11,13,14,16
13080,1,11271,11814,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,11,13,15,17
13081,1,11429,11493,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,11,12,14,16
13082,1,11824,11423,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,11,12,14,16
13083,1,12498,12455,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,11,12,14,16
13084,1,11859,11236,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,10,12,15,16
13085,1,11869,11911,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,11,12,14,16
13086,1,12047,11562,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,12,15,17
13087,1,11769,12068,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,10,13,15,17
13088,1,11666,11345,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,10,12,15,17
13089,1,12093,11830,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,17,  50,11,12,14,16
13090,1,11183,11787,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,10,12,15,17
13091,1,11549,11673,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,11,13,15,17
13092,1,12053,11939,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,13,14,17
13093,1,11561,11284,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,11,13,14,17
13094,1,11730,12594,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,12,15,17
13095,1,11909,12031,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,12,14,16
13096,1,12194,12124,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,14,17,  50,10,12,14,16
13097,1,11893,12050,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,11,12,14,17
13098,1,11660,12072,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,11,13,14,16
13099,1,11244,11770,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,11,12,15,16
13100,1,11872,11470,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,10,13,15,17
13101,1,11471,12078,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,10,12,15,16
13102,1,11535,12042,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,15,17,  50,11,13,15,16
13103,1,12544,12255,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,10,13,14,17
13104,1,11173,12363,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,10,12,14,17
13105,1,11962,11682,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,10,12,15,17
13106,1,12156,11370,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,11,13,15,16
13107,1,11323,12470,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,10,12,14,17
13108,1,11189,12273,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,12,15,17
13109,1,11620,11752,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,11,13,14,17
13110,1,12417,12456,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,10,12,15,16
13111,1,11998,11640,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,10,13,15,17
13112,1,11926,11650,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,10,12,15,16
13113,1,11982,11647,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,13,15,16
13114,1,12394,11553,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,15,16,  50,11,12,15,17
13115,1,11943,12640,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,11,13,14,17
13116,1,11964,11641,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,13,14,16
13117,1,11310,12161,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,10,12,15,17
13118,1,12390,11166,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,10,12,14,17
13119,1,11367,11366,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,10,13,15,16
13120,1,12452,11633,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,10,13,15,16
13121,1,12164,11342,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,11,12,14,16
13122,1,11945,12342,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,10,12,14,16
13123,1,12378,11249,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,11,12,15,16
13124,1,11179,11353,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,11,13,15,17
13125,1,11565,12057,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,11,13,14,17
13126,1,12612,11523,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,15,17,  50,11,13,14,17
13127,1,12365,12634,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,11,13,14,17
13128,1,11488,11669,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,11,12,15,16
13129,1,11429,11493,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,11,12,15,17
13130,1,11420,12081,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,13,15,16
13131,1,11576,11533,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,11,12,14,17
13132,1,12326,12290,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,13,15,16
13133,1,12473,12499,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,10,13,15,17
13134,1,11855,12151,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,11,13,15,17
13135,1,12189,11924,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,11,12,14,16
13136,1,11206,12593,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,11,13,15,17
13137,1,11262,11581,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,10,12,14,16
13138,1,12306,11486,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,11,13,14,17
13139,1,11167,11291,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,10,13,15,17
13140,1,11813,12025,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,10,13,14,16
13141,1,12123,11527,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,10,13,15,16
13142,1,11484,12431,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,10,13,15,17
13143,1,11622,11385,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,10,13,14,17
13144,1,12541,11277,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,10,12,14,17
13145,1,11998,11640,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,10,13,15,16
13146,1,12058,11380,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,11,13,15,16
13147,1,11279,12023,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,12,15,16
13148,1,12016,12335,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,16,  50,10,13,15,17
13149,1,11350,11913,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,10,12,14,16
13150,1,11716,11329,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,11,13,15,17
13151,1,11561,11284,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,16,  50,11,13,14,17
13152,1,11798,11392,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,11,13,14,16
13153,1,12661,12282,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,11,12,14,16
13154,1,11456,12461,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,10,13,15,16
13155,1,11237,11977,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,11,13,14,17
13156,1,12272,11906,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,10,13,15,17
13157,1,11951,11871,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,11,13,15,16
13158,1,12038,11857,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,10,13,14,16
13159,1,11270,11842,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,11,13,15,16
13160,1,11909,12031,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,10,12,14,16
13161,1,11350,11913,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,10,12,14,16
13162,1,12074,11853,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,11,12,14,17
13163,1,12605,11495,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,10,12,14,16
13164,1,11488,11669,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,12,15,16
13165,1,11612,11430,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,10,12,15,16
13166,1,12032,11232,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,10,12,14,17
13167,1,11597,12304,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,11,12,14,16
13168,1,12100,11452,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,10,13,14,17
13169,1,12028,12632,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,11,13,15,16
13170,1,11287,11837,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,17,  50,10,13,14,16
13171,1,11729,11740,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,11,13,15,16
13172,1,11465,11817,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,11,12,14,16
13173,1,12173,11340,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,11,13,14,17
13174,1,12523,12162,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,10,12,15,17
13175,1,12450,11653,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,11,13,14,17
13176,1,11437,12158,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,11,12,15,16
13177,1,11997,12659,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,12,15,17
13178,1,12164,11342,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,10,12,14,17
13179,1,11459,11613,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,15,16,  50,11,12,15,17
13180,1,12277,11247,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,11,12,14,17
13181,1,11980,12575,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,10,13,14,17
13182,1,12237,11497,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,10,12,15,16
13183,1,12200,11643,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,10,12,14,17
13184,1,11550,11241,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,10,13,15,16
13185,1,11245,12084,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,11,13,15,16
13186,1,11833,11467,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,11,12,15,17
13187,1,12404,12199,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,11,13,15,17
13188,1,11659,12261,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,11,13,14,17
13189,1,11859,11236,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,10,12,14,16
13190,1,11167,11291,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,10,13,14,16
13191,1,12517,11990,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,10,12,15,16
13192,1,11535,12042,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,10,13,15,16
13193,1,11622,11385,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,11,13,14,16
13194,1,12622,12573,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,12,15,17
13195,1,11916,12232,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,11,12,14,17
13196,1,11332,11500,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,11,13,14,17
13197,1,12650,12202,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,11,12,15,16
13198,1,11944,11532,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,11,12,15,17
13199,1,11278,12440,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,10,12,14,16
13200,1,11504,11405,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,10,12,14,17
13201,1,12362,12167,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,12,14,16
13202,1,11429,11493,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,11,12,14,17
13203,1,11718,11887,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,11,13,15,16
13204,1,11594,11978,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,10,13,15,16
13205,1,11608,11432,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,11,12,15,17
13206,1,11815,11387,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,11,12,15,17
13207,1,12033,11810,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,11,12,14,17
13208,1,11537,11545,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,11,12,14,17
13209,1,11803,11655,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,11,13,15,17
13210,1,11791,12003,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,10,12,15,17
13211,1,11927,11885,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,16,  50,10,13,15,17
13212,1,11648,12652,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,15,17,  50,10,12,15,16
13213,1,11328,12289,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,10,13,14,16
13214,1,12173,11340,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,11,13,14,17
13215,1,11995,12044,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,11,12,15,17
13216,1,11660,12072,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,11,13,14,17
13217,1,11403,12521,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,11,12,14,16
13218,1,12005,11372,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,14,17,  50,10,13,14,16
13219,1,12283,11243,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,17,  50,10,13,15,16
13220,1,11359,12131,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,11,13,15,16
13221,1,11575,11371,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,11,13,14,17
13222,1,11488,11669,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,11,12,15,16
13223,1,11703,11209,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,15,17,  50,10,13,15,17
13224,1,11699,11215,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,16,  50,11,13,15,17
13225,1,12093,11830,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,10,12,14,16
13226,1,11219,12247,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,11,12,15,17
13227,1,11609,11720,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,11,13,15,17
13228,1,12578,11657,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,17,  50,10,13,14,17
13229,1,12053,11939,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,10,12,15,16
13230,1,11555,11937,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,10,12,14,16
13231,1,12107,12249,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,13,15,17
13232,1,11608,11432,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,12,15,17
13233,1,11464,11513,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,11,13,15,16
13234,1,11304,11169,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,12,14,17
13235,1,12196,11860,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,10,13,15,16
13236,1,11544,12218,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,15,17,  50,10,12,14,17
13237,1,12588,11662,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,12,15,17
13238,1,11886,12398,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,11,12,14,16
13239,1,12090,12505,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,11,12,14,16
13240,1,11535,12042,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,10,12,15,16
13241,1,12017,11744,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,15,16,  50,11,12,15,16
13242,1,11926,11650,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,10,12,14,17
13243,1,11881,11201,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,11,12,15,17
13244,1,11921,11966,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,13,14,17
13245,1,11699,11215,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,11,13,15,17
13246,1,11621,12552,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,10,12,15,17
13247,1,11417,11861,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,15,17,  50,11,12,15,16
13248,1,11931,11502,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,11,13,14,16
13249,1,12534,11738,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,11,13,15,16
13250,1,11226,11709,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,10,12,14,16
13251,1,11858,12319,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,13,14,16
13252,1,12067,12101,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,14,17,  50,10,13,15,17
13253,1,12430,12099,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,10,13,14,16
13254,1,11678,11667,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,15,17,  50,10,13,14,16
13255,1,11537,11545,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,11,12,14,17
13256,1,11730,12594,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,13,14,17
13257,1,11684,11362,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,11,13,15,16
13258,1,11317,11677,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,11,13,14,17
13259,1,12591,11940,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,11,13,15,16
13260,1,12007,11217,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,16,  50,11,13,15,16
13261,1,11559,11724,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,11,12,14,16
13262,1,11556,12083,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,10,13,14,16
13263,1,12058,11380,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,11,13,14,17
13264,1,11703,11209,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,15,17,  50,10,13,15,17
13265,1,11750,11851,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,12,15,16
13266,1,11684,11362,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,11,13,14,16
13267,1,12439,12110,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,10,13,14,16
13268,1,11921,11966,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,11,13,14,17
13269,1,11833,11467,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,17,  50,10,13,15,17
13270,1,11192,11560,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,11,12,14,16
13271,1,12432,12375,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,10,13,14,17
13272,1,11943,12640,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,11,13,14,17
13273,1,12540,12336,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,15,17,  50,10,12,15,16
13274,1,12077,11617,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,13,14,16
13275,1,12093,11830,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,14,17,  50,11,12,14,17
13276,1,11818,12624,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,11,13,15,17
13277,1,11601,11821,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,11,13,15,17
13278,1,11949,11786,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,14,17,  50,11,12,14,17
13279,1,11625,12623,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,11,12,14,17
13280,1,11772,12520,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,10,12,14,16
13281,1,11841,11904,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,11,12,14,17
13282,1,11945,12342,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,10,12,15,17
13283,1,11304,11169,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,10,12,14,17
13284,1,12075,11656,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,15,16,  50,11,13,15,17
13285,1,11316,11231,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,11,13,14,17
13286,1,11988,11343,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,12,14,16
13287,1,11535,12042,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,11,13,15,16
13288,1,11747,12070,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,12,15,16
13289,1,12432,12375,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,16,  50,11,13,14,16
13290,1,12120,11422,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,13,14,16
13291,1,12532,12343,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,13,15,16
13292,1,11189,12273,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,10,12,15,17
13293,1,11316,11231,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,11,13,14,16
13294,1,12119,12471,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,14,17,  50,11,13,14,17
13295,1,12120,11422,  100,1,0,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,10,13,14,16
13296,1,12486,11526,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,10,13,15,16
13297,1,11556,12083,  100,1,0,8,0,9,9,wildSpawn,  50,10,13,14,17,  50,10,12,14,16
13298,1,11469,11211,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,17,  50,11,12,15,17
13299,1,11254,12177,  100,1,1,8,0,9,9,wildSpawn,  50,11,12,15,16,  50,10,13,14,16
13300,1,11670,11763,  100,1,1,8,0,9,9,wildSpawn,  50,10,13,14,16,  50,10,12,14,16
13301,1,12006,11714,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,15,16,  50,11,12,15,16
13302,1,12027,11745,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,15,17,  50,10,12,14,16
13303,1,11949,11786,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,14,17,  50,11,12,15,17
13304,1,11992,11174,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,11,13,14,17
13305,1,11494,11999,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,15,17,  50,10,12,15,16
13306,1,11642,12021,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,10,13,15,16
13307,1,12033,11810,  100,1,1,8,0,9,9,wildSpawn,  50,11,13,14,16,  50,10,12,15,17
13308,1,11263,12598,  100,1,1,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,10,13,15,17
13309,1,12402,11588,  100,1,0,8,0,9,9,wildSpawn,  50,11,12,14,16,  50,11,13,14,17
13310,1,12189,11924,  100,1,0,8,0,9,9,wildSpawn,  50,10,12,15,17,  50,11,13,14,16
